,ProductId,country,description,designation,Score,Price,province,region_1,region_2,taster_ProductName,taster_twitter_handle,Title,Vintage,Variety,Winery,Year
318,121001,Italy,"Made entirely with Sangiovese, this stunning elegant wine is initially closed but then blooms in the glass to reveal red berry, iron, blue flower, underbrush and dark spice. The focused, radiant palate delivers bright cherry, star anise, white pepper and mineral alongside vibrant acidity and polished tannins. A hint of orange zest graces the lingering finish. Hold for more complexity. Drink 2018–2028.",Dino,95,70.0,Tuscany,Colli della Toscana Centrale,,Kerin O’Keefe,@kerinokeefe,Fontodi 2013 Dino Sangiovese (Colli della Toscana Centrale),2013,Sangiovese,Fontodi,2013
319,121933,Italy,"This stunning wine opens with classic Nebbiolo aromas of new leather, rose, wild berry, crushed herb, dark spice and menthol. The palate is chiseled and loaded with finesse, doling out juicy red cherry, ripe strawberry, licorice and cinnamon flavors. It's structured with polished tannins and bright acidity. Drink 2023–2043.",Garblèt Suè,98,83.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Brovia 2013 Garblèt Suè  (Barolo),2013,Nebbiolo,Brovia,2013
320,121935,Italy,"This textbook Barolo's new leather, cake spice and menthol aromas jump out of the glass. On the firmly structured palate, cinnamon and licorice notes underscore red cherry, cranberry and orange zest flavors. Tight, noble tannins and bright acidity provide the framework, suggesting it will age beautifully for decades. Drink 2023–2043.",Brea Vigna Cà Mia,97,96.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Brovia 2013 Brea Vigna Cà Mia  (Barolo),2013,Nebbiolo,Brovia,2013
321,122019,Italy,"The bottle that changed Italian wine forever, Tignanello is as modern and innovative as its first vintage many decades ago. Soft blackberry and cherry is backed by balanced spice, leather and toasted espresso. Those rich oak tones do a wonderful job of holding up the wine's natural richness and velvety smoothness. Hold 10 years or more.",Tignanello,95,105.0,Tuscany,Toscana,,,,Marchesi Antinori 2009 Tignanello Red (Toscana),2009,Red Blend,Marchesi Antinori,2009
322,122029,Italy,"Barolo Briccolina is a study in elegance and finesse and shows the best side of the notoriously finicky Nebbiolo grape. Tar, forest berry, a touch of cassis, licorice and ethereal notes of dried violets and roses opens the complex bouquet. More power is shown on the palate where the wine delivers tight tannins and a polished feel.",Briccolina,95,169.0,Piedmont,Barolo,,,,Rivetto 2008 Briccolina  (Barolo),2008,Nebbiolo,Rivetto,2008
323,122038,Italy,"This beautiful blend of Cabernet Franc, Merlot and Cabernet Sauvignon opens with bold intensity and personality. Yes, this is a plush and modern wine, but it is also unforgettably delicious. Bright cherry and blackberry are backed by chocolate, spice, leather and pipe tobacco.",Biserno,95,180.0,Tuscany,Toscana,,,,Tenuta di Biserno 2009 Biserno Red (Toscana),2009,Red Blend,Tenuta di Biserno,2009
324,122419,Italy,"This superb single-vineyard bottling from the heart of Bussia was macerated on the skins for a whopping 90 days. It's a breathtaking expression of Barolo, with intense Nebbiolo scents of rose, truffle and leather. The palate shows vibrant black cherry, truffle, spice, carob, pastry cream and balsamic herb notes and has remarkable depth and complexity. This is already fantastic and will age well for decades. Imported by Masciarelli Wine Co, Moonlight Wine Co.",Bussia 90 Dì,97,80.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Giacomo Fenocchio 2008 Bussia 90 Dì  (Barolo),2008,Nebbiolo,Giacomo Fenocchio,2008
325,122420,Italy,"This is a stunning and vibrant Barolo that defies the heat of the vintage thanks to 47-year-old vines, amazing terroir and noninvasive winemaking. It shows floral aromas of violet layered with spice and truffle, while the palate delivers rich wild cherry, mint and cinnamon. This already shows excellent complexity, but it's still young. Drink after 2022.",Vignolo Riserva,97,98.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cavallotto 2007 Vignolo Riserva  (Barolo),2007,Nebbiolo,Cavallotto,2007
326,122423,Italy,"Hailing from 70-year-old vines in Cannubi, the most storied vineyard in Barolo, this stunning wine is intensely perfumed with rose petal, violet, sage and eucalyptus notes. The juicy palate delivers creamy black cherry, herb and mineral notes. It's beautifully balanced and has great depth, wonderful energy and ample complexity.",Cannubi,96,118.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Paolo Scavino 2009 Cannubi  (Barolo),2009,Nebbiolo,Paolo Scavino,2009
327,122425,Italy,"This gorgeous Barolo offers a fragrance of dried rose petal and cherry along with balsamic notes, leather and freshly turned soil. The palate delivers rich red cherry, white pepper, clove and carob nuances. It's structured, elegant and beautifully balanced by fresh acidity and firm but elegant tannins. It will continue to develop more complexity over the next decade.",,95,30.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Luigi Oddero & Figli 2009  Barolo,2009,Nebbiolo,Luigi Oddero & Figli,2009
328,122426,Italy,"Made by one of Castiglione Falletto's top producers, this single-vineyard riserva has a fragrance of wild cherry, leather and truffle. The palate delivers rich black cherry and spice layered with balsamic herbs and mineral notes to produce lovely complexity and balance. It's already delicious, but for more complexity drink it after 2019.",Bricco Boschis Vigna San Giuseppe Riserva,95,98.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cavallotto 2007 Bricco Boschis Vigna San Giuseppe Riserva  (Barolo),2007,Nebbiolo,Cavallotto,2007
329,122427,Italy,"Cavallotto still travels under the radar, but is one of the finest Barolo producers. Its Bricco Boschis is bold and beautiful, offering intense rose and berry aromas layered with eucalyptus. The creamy palate delivers cherry, spice and balsamic notes, along with hints of Alpine herbs. To let this complex wine develop fully, drink it after 2019.",Bricco Boschis,95,75.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cavallotto 2009 Bricco Boschis  (Barolo),2009,Nebbiolo,Cavallotto,2009
330,122429,Italy,"Arione shows its Serralunga d'Alba pedigree via classic aromas of black cherry, leather, truffle and rose petal. The palate delivers lush wild-cherry flavors and hints of truffle, mint and the vineyard's hallmark licorice. It's beautifully balanced, with firm but ripe tannins and just enough freshness, and is simply a gorgeous Barolo.",Arione,95,49.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Gigi Rosso 2009 Arione  (Barolo),2009,Nebbiolo,Gigi Rosso,2009
331,122431,Italy,"This polished and structured Barolo presents rich fruit and floral scents of black cherry, plum and rose. The dark fruit and spice flavors layered with eucalyptus and balsamic notes are delicious. It's still young, with bracing but ripe tannins that need to soften, but this already shows great complexity.",Bric dël Fiasc,95,118.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Paolo Scavino 2009 Bric dël Fiasc  (Barolo),2009,Nebbiolo,Paolo Scavino,2009
332,122432,Italy,"This is a stunning wine with intense floral scents of iris, violet and rose layered with hints of mint and coffee. The palate is rich and vibrant, with a core of black cherry wrapped in cinnamon and spice. This is superbly balanced, elegant and structured. Enjoyable now, this will also age well.",Le Vigne,95,90.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Sandrone 2009 Le Vigne  (Barolo),2009,Nebbiolo,Sandrone,2009
333,122498,Italy,"Smooth and delicious, this boasts enticing scents of violet, berry, leather, tilled soil and aromatic herb. The radiant, elegant palate offers ripe red cherry, crushed raspberry, white pepper and licorice, while a note of pipe tobacco closes the finish. Polished tannins and bright acidity provide balance and structure. Drink 2018–2025.",Il Grigio Gran Selezione,95,55.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Felice 2013 Il Grigio Gran Selezione  (Chianti Classico),2013,Red Blend,San Felice,2013
334,122503,Italy,"Enticing aromas of black currant, violet, chopped herb, grilled bell pepper and a balsamic note almost jump out of the glass. The smooth full-bodied palate delivers cassis, juicy black cherry, ground pepper and black licorice wrapped up in velvety tannins.",Paleo Rosso,95,110.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Le Macchiole 2012 Paleo Rosso Cabernet Franc (Toscana),2012,Cabernet Franc,Le Macchiole,2012
335,122510,Italy,"Inviting aromas of ripe black-skinned fruit, new leather, pressed blue flower, mint, cake spice and a balsamic note meld together on this delicious, impressive red. The velvety full-bodied palate provides layers of succulent wild cherry, crushed raspberry, truffle, licorice and cinnamon. Firm, polished tannins provide the framework. Drink 2018–2025.",Riserva,95,120.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Lazzeretti 2010 Riserva  (Brunello di Montalcino),2010,Sangiovese,Lazzeretti,2010
336,122516,Italy,"Delicious and loaded with finesse, this offers enticing scents of rose, violet, chopped herb, dark-skinned berry and a whiff of exotic spice. The smooth structured palate delivers juicy red cherry, crushed raspberry, star anise, and white pepper alongside polished tannins. Hints of pomegranate and pipe tobacco close the lingering finish. Drink through 2027.",Cepparello,95,80.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Isole e Olena 2012 Cepparello Sangiovese (Toscana),2012,Sangiovese,Isole e Olena,2012
337,122936,Italy,"Perfumed berry, rose, new leather and dark spice are some of the enticing scents you'll find in this vibrant wine. It's still tightly wound but already dazzles with juicy wild cherry, crushed raspberry, cinnamon, nutmeg and pipe tobacco flavors. Youthfully austere but noble tannins and bright acidity provide balance and serious aging potential. Don't be tempted to open it soon—the best is yet to come. Drink 2022–2042.",Madonna delle Grazie,99,200.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Il Marroneto 2012 Madonna delle Grazie  (Brunello di Montalcino),2012,Sangiovese,Il Marroneto,2012
338,122937,Italy,"Immensely inviting, this opens with fragrant pipe tobacco, crushed berry, new leather and pressed violet aromas. On the palate, firm, refined tannins underpin juicy black cherry, raspberry and cinnamon flavors, while orange zest accents and an energizing mineral note lift the finish. It's beautifully balanced with bright acidity and will reward a bit of cellaring. Drink 2020–2032.",,98,95.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Conti Costanti 2012  Brunello di Montalcino,2012,Sangiovese,Conti Costanti,2012
339,125833,Italy,"There's always something magical about Gaja's Sorì San Lorenzo. It's the intensity and fullness of the wine that penetrates to the back of the palate and offers many long minutes of persistency on the finish. The bouquet is redolent of black fruit, leather, spice, tar, licorice and dried herb.",Sorì San Lorenzo,96,495.0,Piedmont,Langhe,,,,Gaja 2009 Sorì San Lorenzo Nebbiolo (Langhe),2009,Nebbiolo,Gaja,2009
340,125835,Italy,"A stunning wine with amazing intensity and a very distinct personality, this has aromas of ripe fruit, leather, tobacco, cola, dried ginger and cigar box. The mouthfeel is very long, smooth and velvety. Age this wine 10–15 more years.",La Serra,96,125.0,Piedmont,Barolo,,,,Gianni Voerzio 2007 La Serra  (Barolo),2007,Nebbiolo,Gianni Voerzio,2007
341,125836,Italy,"You really can't beat the beauty of this Barolo. Rich, enduring and persistent, it offers a long array of blackberry, spice and cola-like aromas. The mouthfeel is spectacular thanks to a velvety texture that is backed by a pretty embroidery of cassis, licorice and spicy ginger flavors. Give this 10–15 more years of aging.",Cannubi Boschis,96,165.0,Piedmont,Barolo,,,,Luciano Sandrone 2007 Cannubi Boschis  (Barolo),2007,Nebbiolo,Luciano Sandrone,2007
342,125845,Italy,"An exciting flagship wine from one of the best producers in Piedmont, this is dark, inky and penetrating. It offers beautifully intense aromas of cassis, dried forest berry, ginger, cola, leather, and cedar. On the palate, it shows an incredibly silky and long quality. Hold for 10–20 years.",Cerequio Riserva,95,103.0,Piedmont,Barolo,,,,Michele Chiarlo 2006 Cerequio Riserva  (Barolo),2006,Nebbiolo,Michele Chiarlo,2006
343,125846,Italy,"A tiny percentage of Barbera grapes accounts for why this famous wine is not labeled as a Barolo. The Nebbiolo is sourced from the Cerequio Cru and offers long aromas of dried fruit, licorice, tar, tobacco, bitter chocolate and cola. The finish is extremely fine and polished. Drink after 2025.",Conteisa,95,240.0,Piedmont,Langhe,,,,Gaja 2008 Conteisa Nebbiolo (Langhe),2008,Nebbiolo,Gaja,2008
344,125847,Italy,"Costa Russi presents a dark wall of ripe fruit and an exotic spice shading that give momentum and power to the finish. There are also notes of plum, dark chocolate, tobacco, licorice and tar. The quality of the tannins is firm and polished; this should evolve over many years to come.",Costa Russi,95,495.0,Piedmont,Langhe,,,,Gaja 2009 Costa Russi Nebbiolo (Langhe),2009,Nebbiolo,Gaja,2009
345,126240,Italy,"Ben Ryé is always a fabulous dessert wine from Pantelleria (an island off the coast of Sicily) and this expression shows beautiful liveliness and personality. You'll get aromas of stone fruit, apricot, honey, almond paste and even a spicy touch of fresh ginger. It feels smooth, rich and totally decadent.",Ben Ryé,95,40.0,Sicily & Sardinia,Passito di Pantelleria,,,,Donnafugata 2008 Ben Ryé  (Passito di Pantelleria),2008,Zibibbo,Donnafugata,2008
