ProductId;Country;Score;DealerPrice;Markup;ListPrice;Province;Region_1;Region_2;Title;Vintage;Variety;Winery;Year
99781;Italy;91;19;1.3;25.0;Sicily & Sardinia;Vermentino di Gallura;;Vigne Surrau 2015 Sciala Superiore  (Vermentino di Gallura);2015;Vermentino;Vigne Surrau;2015
99795;Italy;91;13;1.3;18.0;Tuscany;Vernaccia di San Gimignano;;Il Colombaio di Santa Chiara 2015 Selvabianca  (Vernaccia di San Gimignano);2015;Vernaccia;Il Colombaio di Santa Chiara;2015
100023;Italy;90;24;1.4;34.0;Southern Italy;Taurasi;;Donnachiara 2006  Taurasi;2006;Aglianico;Donnachiara;2006
100028;Italy;90;35;1.4;49.0;Southern Italy;Terre del Volturno;;Nanni Copé 2008 Sabbie di Sopra il Bosco Red (Terre del Volturno);2008;Red Blend;Nanni Copé;2008
100032;Italy;90;23;1.4;33.0;Southern Italy;Fiano di Avellino;;Feudi di San Gregorio 2009 Pietracalda  (Fiano di Avellino);2009;Fiano;Feudi di San Gregorio;2009
100108;Italy;90;14;1.4;20.0;Northeastern Italy;Colli Orientali del Friuli;;Comelli 2012 Sauvignon (Colli Orientali del Friuli);2012;Sauvignon;Comelli;2012
100114;Italy;90;21;1.4;30.0;Northeastern Italy;Colli Orientali del Friuli;;La Tunella 2012 Col Matiss Sauvignon (Colli Orientali del Friuli);2012;Sauvignon;La Tunella;2012
100126;Italy;90;15;1.4;22.0;Northeastern Italy;Collio;;Gradis'ciutta 2011 Bratinis White (Collio);2011;White Blend;Gradis'ciutta;2011
100130;Italy;90;21;1.4;30.0;Northeastern Italy;Colli Orientali del Friuli;;La Tunella 2012 Col Livius Friulano (Colli Orientali del Friuli);2012;Friulano;La Tunella;2012
100132;Italy;90;57;1.4;80.0;Northeastern Italy;Rosazzo;;Livio Felluga 2011 Terre Alte  (Rosazzo);2011;White Blend;Livio Felluga;2011
100133;Italy;90;17;1.4;25.0;Northeastern Italy;Colli Orientali del Friuli;;Livio Felluga 2013 Friulano (Colli Orientali del Friuli);2013;Friulano;Livio Felluga;2013
100134;Italy;90;17;1.4;25.0;Northeastern Italy;Collio;;Livio Felluga 2013 Sauvignon (Collio);2013;Sauvignon;Livio Felluga;2013
100137;Italy;90;60;1.4;85.0;Piedmont;Barolo;;Cordero di Montezemolo 2012 Gattera  (Barolo);2012;Nebbiolo;Cordero di Montezemolo;2012
100156;Italy;90;28;1.4;40.0;Sicily & Sardinia;Etna;;Antichi Vinai 1877 2011 Koinè  (Etna);1877;Nerello Mascalese;Antichi Vinai 1877;1877
100161;Italy;90;56;1.4;79.0;Piedmont;Barolo;;Beni di Batasiolo 2012 Cerequio  (Barolo);2012;Nebbiolo;Beni di Batasiolo;2012
100201;Italy;92;14;1.3;19.0;Northeastern Italy;Collio;;Muzic 2015 Chardonnay (Collio);2015;Chardonnay;Muzic;2015
100202;Italy;92;20;1.3;27.0;Veneto;Valdobbiadene Prosecco Superiore;;Nino Franco NV Brut  (Valdobbiadene Prosecco Superiore);;Glera;Nino Franco;
100219;Italy;92;16;1.3;21.0;Veneto;Valdobbiadene Prosecco Superiore;;Bisol 2016 Crede Brut  (Valdobbiadene Prosecco Superiore);2016;Glera;Bisol;2016
100251;Italy;93;35;1.3;46.0;Piedmont;Barolo;;La Torricella 2010  Barolo;2010;Nebbiolo;La Torricella;2010
100252;Italy;93;92;1.3;120.0;Piedmont;Barolo;;Marchesi di Barolo 2010 Sarmassa  (Barolo);2010;Nebbiolo;Marchesi di Barolo;2010
100253;Italy;93;82;1.3;107.0;Piedmont;Barolo;;Michele Chiarlo 2010 Cerequio  (Barolo);2010;Nebbiolo;Michele Chiarlo;2010
100260;Italy;93;38;1.3;50.0;Piedmont;Barolo;;Mauro Veglio 2010 Gattera  (Barolo);2010;Nebbiolo;Mauro Veglio;2010
100261;Italy;93;38;1.3;50.0;Piedmont;Barolo;;Ascheri 2010 Pisapola  (Barolo);2010;Nebbiolo;Ascheri;2010
100263;Italy;93;60;1.3;79.0;Piedmont;Barolo;;Beni di Batasiolo 2010 Cerequio  (Barolo);2010;Nebbiolo;Beni di Batasiolo;2010
100271;Italy;93;38;1.3;50.0;Tuscany;Toscana;;Tenuta Sette Cieli 2012 Indaco Red (Toscana);2012;Red Blend;Tenuta Sette Cieli;2012
100284;Italy;93;57;1.3;75.0;Tuscany;Toscana;;Castello Banfi 2013 Summus Red (Toscana);2013;Red Blend;Castello Banfi;2013
100288;Italy;93;53;1.3;70.0;Tuscany;Toscana;;Mazzei 2012 Mix 36 Sangiovese (Toscana);2012;Sangiovese;Mazzei;2012
100297;Italy;93;30;1.3;40.0;Tuscany;Chianti Classico;;Casa al Vento 2013 Foho Riserva  (Chianti Classico);2013;Sangiovese;Casa al Vento;2013
100304;Italy;91;43;1.3;56.0;Piedmont;Barbaresco;;Piero Busso 2013 Albesani Vigna Borgese  (Barbaresco);2013;Nebbiolo;Piero Busso;2013
100327;Italy;91;34;1.3;45.0;Piedmont;Barbaresco;;Ugo Lequio 2014 Gallina  (Barbaresco);2014;Nebbiolo;Ugo Lequio;2014
100406;Italy;91;23;1.3;30.0;Northeastern Italy;Collio;;Marco Felluga 2007 Mongris Riserva Pinot Grigio (Collio);2007;Pinot Grigio;Marco Felluga;2007
100413;Italy;93;73;1.3;95.0;Veneto;Veronese;;Allegrini 2011 La Poja Corvina (Veronese);2011;Corvina;Allegrini;2011
100433;Italy;92;51;1.3;67.0;Veneto;Amarone della Valpolicella;;I Saltari 2008  Amarone della Valpolicella;2008;Red Blend;I Saltari;2008
100525;Italy;92;69;1.3;90.0;Veneto;Amarone della Valpolicella Classico;;Montecariano 2007  Amarone della Valpolicella Classico;2007;Corvina, Rondinella, Molinara;Montecariano;2007
100531;Italy;92;34;1.3;45.0;Veneto;Valpolicella Classico Superiore Ripasso;;Cesari 2009 Bosan  (Valpolicella Classico Superiore Ripasso);2009;Corvina, Rondinella, Molinara;Cesari;2009
100536;Italy;92;65;1.3;85.0;Veneto;Amarone della Valpolicella Classico;;Allegrini 2008  Amarone della Valpolicella Classico;2008;Corvina, Rondinella, Molinara;Allegrini;2008
100539;Italy;92;38;1.3;50.0;Veneto;Amarone della Valpolicella Classico;;Novaia 2008 Corte Vaona  (Amarone della Valpolicella Classico);2008;Corvina, Rondinella, Molinara;Novaia;2008
100541;Italy;92;35;1.3;46.0;Veneto;Amarone della Valpolicella;;Prà 2007  Amarone della Valpolicella;2007;Corvina, Rondinella, Molinara;Prà;2007
100637;Italy;92;44;1.3;58.0;Veneto;Amarone della Valpolicella Classico;;Cesari 2010  Amarone della Valpolicella Classico;2010;Red Blend;Cesari;2010
100651;Italy;90;32;1.4;46.0;Piedmont;Barbera d'Alba;;Vietti 2004 Tre Vigne  (Barbera d'Alba);2004;Barbera;Vietti;2004
100954;Italy;90;64;1.4;90.0;Tuscany;Toscana;;Tenuta Sette Ponti 2013 Oreno Red (Toscana);2013;Red Blend;Tenuta Sette Ponti;2013
100965;Italy;90;22;1.4;32.0;Tuscany;Bolgheri;;Le Macchiole 2013 Rosso  (Bolgheri);2013;Red Blend;Le Macchiole;2013
100968;Italy;90;35;1.4;49.0;Tuscany;Brunello di Montalcino;;Podere San Giacomo 2011  Brunello di Montalcino;2011;Sangiovese;Podere San Giacomo;2011
100969;Italy;90;42;1.4;60.0;Tuscany;Alta Valle della Greve;;Poggio Scalette 2013 Il Carbonaione Sangiovese (Alta Valle della Greve);2013;Sangiovese;Poggio Scalette;2013
100970;Italy;90;107;1.4;150.0;Tuscany;Brunello di Montalcino;;Siro Pacenti 2010 Riserva  (Brunello di Montalcino);2010;Sangiovese;Siro Pacenti;2010
100996;Italy;92;23;1.3;30.0;Lombardy;Lugana Superiore;;Ottella 2011 Molceo  (Lugana Superiore);2011;Turbiana;Ottella;2011
101072;Italy;91;34;1.3;45.0;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;;Garofoli 2006 Selezione Gioacchino Garofoli  (Verdicchio dei Castelli di Jesi Classico Superiore);2006;Verdicchio;Garofoli;2006
101080;Italy;91;13;1.3;17.0;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;;Umani Ronchi 2012 Casal di Serra  (Verdicchio dei Castelli di Jesi Classico Superiore);2012;Verdicchio;Umani Ronchi;2012
101103;Italy;92;35;1.3;46.0;Piedmont;Piedmont;;Tenuta Olim Bauda 2003 San Giovanni Moscato (Piedmont);2003;Moscato;Tenuta Olim Bauda;2003
101108;Italy;92;32;1.3;42.0;Central Italy;Umbria;;Barberani 2006 Moscato Passito Villa Monticelli Moscato (Umbria);2006;Moscato;Barberani;2006
101115;Italy;92;30;1.3;40.0;Sicily & Sardinia;Passito di Noto;;Planeta 2008  Passito di Noto;2008;Moscato;Planeta;2008
101118;Italy;92;48;1.3;63.0;Sicily & Sardinia;Isola dei Nuraghi;;Feudi della Medusa 2005 Aristeo White (Isola dei Nuraghi);2005;White Blend;Feudi della Medusa;2005
101138;Italy;91;23;1.3;30.0;Northeastern Italy;Alto Adige;;Tenuta Klaus Lentsch 2008 Bachgart Riserva Pinot Nero (Alto Adige);2008;Pinot Nero;Tenuta Klaus Lentsch;2008
101141;Italy;91;30;1.3;40.0;Northeastern Italy;Vigneti delle Dolomiti;;Franz Haas 2009 Manna White (Vigneti delle Dolomiti);2009;White Blend;Franz Haas;2009
101161;Italy;92;130;1.3;169.0;Tuscany;Brunello di Montalcino;;Livio Sassetti 2007 Dieci  (Brunello di Montalcino);2007;Sangiovese;Livio Sassetti;2007
101168;Italy;92;50;1.3;65.0;Tuscany;Brunello di Montalcino;;Fanti 2012 Vallocchio  (Brunello di Montalcino);2012;Sangiovese;Fanti;2012
101173;Italy;92;76;1.3;99.0;Northeastern Italy;Alto Adige;;St. Pauls 2013 Sanctissimus Riserva Pinot Bianco (Alto Adige);2013;Pinot Bianco;St. Pauls;2013
101518;Italy;90;22;1.4;31.0;Northeastern Italy;Alto Adige;;Tenuta H.Lentsch 2004 Palestina Red (Alto Adige);2004;Red Blend;Tenuta H.Lentsch;2004
101519;Italy;90;17;1.4;25.0;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;;Umani Ronchi 2009 Casal di Serra Vecchie Vigne  (Verdicchio dei Castelli di Jesi Classico Superiore);2009;Verdicchio;Umani Ronchi;2009
101537;Italy;90;25;1.4;35.0;Central Italy;Cesanese del Piglio;;Casale della Ioria 2009 Torre del Piano Superiore Riserva  (Cesanese del Piglio);2009;Cesanese d'Affile;Casale della Ioria;2009
101545;Italy;90;12;1.4;18.0;Tuscany;Maremma Toscana;;Pieve Vecchia 2010 Pieve dei Monaci  (Maremma Toscana);2010;Syrah;Pieve Vecchia;2010
101546;Italy;90;27;1.4;38.0;Northeastern Italy;Alto Adige;;Colterenzio 2010 Atisis Cornell Gewürztraminer (Alto Adige);2010;Gewürztraminer;Colterenzio;2010
101608;Italy;92;35;1.3;46.0;Piedmont;Barbera d'Asti;;Braida di Giacomo Bologna 2007 Bricco della Bigotta  (Barbera d'Asti);2007;Barbera;Braida di Giacomo Bologna;2007
101652;Italy;90;18;1.4;26.0;Northeastern Italy;Alto Adige;;Andriano 2015 Floreado Sauvignon (Alto Adige);2015;Sauvignon;Andriano;2015
101657;Italy;90;77;1.4;108.0;Northeastern Italy;Alto Adige;;Cantina Produttori San Michele Appiano 2012 Appius White (Alto Adige);2012;White Blend;Cantina Produttori San Michele Appiano;2012
101771;Italy;91;78;1.3;102.0;Piedmont;Barolo;;Luigi Oddero & Figli 2010 Rocche Riviera  (Barolo);2010;Nebbiolo;Luigi Oddero & Figli;2010
101785;Italy;91;57;1.3;75.0;Piedmont;Barolo;;Enzo Boglietti 2012 Fossati  (Barolo);2012;Nebbiolo;Enzo Boglietti;2012
101792;Italy;91;68;1.3;89.0;Piedmont;Barolo;;Borgogno 2012  Barolo;2012;Nebbiolo;Borgogno;2012
101895;Italy;91;23;1.3;30.0;Tuscany;Toscana;;Campo di Sasso 2012 Insoglio del Cinghiale Red (Toscana);2012;Red Blend;Campo di Sasso;2012
102124;Italy;91;26;1.3;35.0;Sicily & Sardinia;Etna;;Firriato 2012 Cavanera Covo delle Coturnie  (Etna);2012;Red Blend;Firriato;2012
102126;Italy;91;27;1.3;36.0;Sicily & Sardinia;Etna;;Girolamo Russo 2014 A Rina  (Etna);2014;Red Blend;Girolamo Russo;2014
102138;Italy;90;12;1.4;18.0;Southern Italy;Greco di Tufo;;Cantine di Marzo 2015  Greco di Tufo;2015;Greco;Cantine di Marzo;2015
102139;Italy;90;19;1.4;27.0;Sicily & Sardinia;Terre Siciliane;;Caruso & Minini 2014 Perricone (Terre Siciliane);2014;Perricone;Caruso & Minini;2014
102142;Italy;90;12;1.4;17.0;Sicily & Sardinia;Etna;;Cottanera 2015 Rosato Nerello Mascalese (Etna);2015;Nerello Mascalese;Cottanera;2015
102143;Italy;90;14;1.4;20.0;Sicily & Sardinia;Sicilia;;Cusumano 2015 Shamaris Grillo (Sicilia);2015;Grillo;Cusumano;2015
102234;Italy;93;61;1.3;80.0;Piedmont;Barolo;;Renato Ratti 2013 Conca  (Barolo);2013;Nebbiolo;Renato Ratti;2013
102237;Italy;93;38;1.3;50.0;Piedmont;Barolo;;Bel Colle 2013 Simposio  (Barolo);2013;Nebbiolo;Bel Colle;2013
102242;Italy;93;44;1.3;58.0;Piedmont;Barbaresco;;Produttori del Barbaresco 2011 Rio Sordo  (Barbaresco);2011;Nebbiolo;Produttori del Barbaresco;2011
102250;Italy;93;38;1.3;50.0;Piedmont;Barolo;;Marcarini 2013 Brunate  (Barolo);2013;Nebbiolo;Marcarini;2013
102251;Italy;93;38;1.3;50.0;Piedmont;Barolo;;Marcarini 2013 La Serra  (Barolo);2013;Nebbiolo;Marcarini;2013
102256;Italy;93;34;1.3;45.0;Piedmont;Coste della Sesia;;Centovigne 2011 Castellengo Nebbiolo (Coste della Sesia);2011;Nebbiolo;Centovigne;2011
102258;Italy;93;57;1.3;75.0;Piedmont;Barolo;;Curto Marco 2013 Arborina  (Barolo);2013;Nebbiolo;Curto Marco;2013
102266;Italy;90;12;1.4;18.0;Sicily & Sardinia;Vittoria;;Judeka 2014 Nero d'Avola (Vittoria);2014;Nero d'Avola;Judeka;2014
102275;Italy;90;20;1.4;28.0;Southern Italy;Calabria;;Statti 2010 Batasarro Red (Calabria);2010;Red Blend;Statti;2010
102415;Italy;92;42;1.3;55.0;Piedmont;Barolo;;Tenimenti Famiglia Cavallero 2009 Bussia  (Barolo);2009;Nebbiolo;Tenimenti Famiglia Cavallero;2009
102424;Italy;92;92;1.3;120.0;Piedmont;Gattinara;;Travaglini 2009 Il Sogno  (Gattinara);2009;Nebbiolo;Travaglini;2009
102438;Italy;92;34;1.3;45.0;Piedmont;Gattinara;;Travaglini 2007 Riserva  (Gattinara);2007;Nebbiolo;Travaglini;2007
102642;Italy;90;20;1.4;28.0;Northeastern Italy;Collio;;Mario Schiopetto 2013 Sauvignon (Collio);2013;Sauvignon;Mario Schiopetto;2013
102649;Italy;90;35;1.4;50.0;Northeastern Italy;Rosazzo;;Livio Felluga 2012 Abbazia di Rosazzo  (Rosazzo);2012;White Blend;Livio Felluga;2012
102687;Italy;90;25;1.4;35.0;Tuscany;Vino Nobile di Montepulciano;;Carpineto 2008 Riserva  (Vino Nobile di Montepulciano);2008;Red Blend;Carpineto;2008
102691;Italy;90;32;1.4;45.0;Tuscany;Chianti Classico;;Castello di Cacchiano 2007 Millennio  (Chianti Classico);2007;Sangiovese;Castello di Cacchiano;2007
102947;Italy;91;35;1.3;46.0;Italy Other;Vino Spumante;;Suavia NV Opera Semplice Metodo Classico Trebbiano (Vino Spumante);;Trebbiano;Suavia;
102961;Italy;93;57;1.3;75.0;Tuscany;Brunello di Montalcino;;Le Gode 2010  Brunello di Montalcino;2010;Sangiovese;Le Gode;2010
102970;Italy;93;60;1.3;79.0;Tuscany;Brunello di Montalcino;;Caparzo 2011 La Casa  (Brunello di Montalcino);2011;Sangiovese;Caparzo;2011
102976;Italy;93;69;1.3;90.0;Tuscany;Brunello di Montalcino;;Padelletti 2011  Brunello di Montalcino;2011;Sangiovese;Padelletti;2011
102977;Italy;93;42;1.3;55.0;Tuscany;Brunello di Montalcino;;Podere Brizio 2010  Brunello di Montalcino;2010;Sangiovese;Podere Brizio;2010
102988;Italy;93;53;1.3;70.0;Tuscany;Brunello di Montalcino;;Siro Pacenti 2011 Vecchie Vigne  (Brunello di Montalcino);2011;Sangiovese;Siro Pacenti;2011
103046;Italy;90;21;1.4;30.0;Northeastern Italy;Alto Adige;;Tiefenbrunner 2012 Kirchleiten Sauvignon (Alto Adige);2012;Sauvignon;Tiefenbrunner;2012
103050;Italy;90;11;1.4;16.0;Northeastern Italy;Alto Adige;;Nals Margreid 2012 Penon Pinot Bianco (Alto Adige);2012;Pinot Bianco;Nals Margreid;2012
103054;Italy;90;26;1.4;37.0;Northeastern Italy;Alto Adige;;Cantina Terlano 2011 Vorberg Riserva Pinot Bianco (Alto Adige);2011;Pinot Bianco;Cantina Terlano;2011
103179;Italy;94;103;1.35;140.0;Piedmont;Barolo;;Cantina Bartolo Mascarello 2011  Barolo;2011;Nebbiolo;Cantina Bartolo Mascarello;2011
103181;Italy;94;44;1.35;60.0;Piedmont;Barolo;;Giacomo Fenocchio 2011 Bussia  (Barolo);2011;Nebbiolo;Giacomo Fenocchio;2011
103197;Italy;93;51;1.3;67.0;Piedmont;Barolo;;Brezza 2011 Sarmassa  (Barolo);2011;Nebbiolo;Brezza;2011
103201;Italy;93;50;1.3;65.0;Piedmont;Barolo;;Cascina Chicco 2011 Rocche di Castelletto  (Barolo);2011;Nebbiolo;Cascina Chicco;2011
103256;Italy;91;76;1.3;99.0;Veneto;Amarone della Valpolicella Classico;;Monte del Frà 2011 Lena di Mezzo Scarnocchio  (Amarone della Valpolicella Classico);2011;Red Blend;Monte del Frà;2011
103258;Italy;91;76;1.3;99.0;Veneto;Amarone della Valpolicella Classico;;Tedeschi 2010 Capitel Monte Olmi Riserva  (Amarone della Valpolicella Classico);2010;Red Blend;Tedeschi;2010
103259;Italy;91;35;1.3;46.0;Veneto;Amarone della Valpolicella;;Tenuta Santa Maria alla Pieve 2010  Amarone della Valpolicella;2010;Red Blend;Tenuta Santa Maria alla Pieve;2010
103262;Italy;90;15;1.4;22.0;Northeastern Italy;Alto Adige;;Elena Walch 2010 Kastelaz Pinot Bianco (Alto Adige);2010;Pinot Bianco;Elena Walch;2010
103278;Italy;90;25;1.4;35.0;Northeastern Italy;Alto Adige;;Josef Weger 2007 Maso delle Rose Pinot Nero (Alto Adige);2007;Pinot Nero;Josef Weger;2007
103280;Italy;90;32;1.4;46.0;Northeastern Italy;Vigneti delle Dolomiti;;Marchese Carlo Guerrieri Gonzaga 2007 Terre di San Leonardo Red (Vigneti delle Dolomiti);2007;Red Blend;Marchese Carlo Guerrieri Gonzaga;2007
103283;Italy;90;32;1.4;46.0;Sicily & Sardinia;Isola dei Nuraghi;;Pala 2007 S'arai Red (Isola dei Nuraghi);2007;Red Blend;Pala;2007
103398;Italy;90;32;1.4;46.0;Tuscany;Toscana;;Castello di Gabbiano 2005 Alleanza Red (Toscana);2005;Red Blend;Castello di Gabbiano;2005
103404;Italy;90;21;1.4;30.0;Tuscany;Toscana;;Montebelli 2005 Acantòs Sangiovese (Toscana);2005;Sangiovese;Montebelli;2005
103406;Italy;90;125;1.4;175.0;Tuscany;Orcia;;Podere Forte 2005 Petrucci Sangiovese (Orcia);2005;Sangiovese;Podere Forte;2005
103411;Italy;90;28;1.4;40.0;Tuscany;Brunello di Montalcino;;Tenimenti Angelini 2001 Val di Suga Vigna Spuntali  (Brunello di Montalcino);2001;Sangiovese;Tenimenti Angelini;2001
103475;Italy;90;32;1.4;45.0;Southern Italy;Campania;;Feudi di San Gregorio 2006 DUBL Greco Brut Metodo Classico Greco (Campania);2006;Greco;Feudi di San Gregorio;2006
103476;Italy;90;23;1.4;33.0;Southern Italy;Sannio;;Feudi di San Gregorio 2009 Serrocielo Falanghina (Sannio);2009;Falanghina;Feudi di San Gregorio;2009
103482;Italy;90;32;1.4;46.0;Southern Italy;Taurasi;;Terredora 2004  Taurasi;2004;Aglianico;Terredora;2004
103484;Italy;90;32;1.4;46.0;Southern Italy;Fiano di Avellino;;I Capitani 2009 Gaudium  (Fiano di Avellino);2009;Fiano;I Capitani;2009
103485;Italy;90;41;1.4;58.0;Southern Italy;Terre del Volturno;;Terre del Principe 2007 Ambruco Pallagrello (Terre del Volturno);2007;Pallagrello;Terre del Principe;2007
103486;Italy;90;41;1.4;58.0;Southern Italy;Terre del Volturno;;Terre del Principe 2007 Centomoggia Casavecchia (Terre del Volturno);2007;Casavecchia;Terre del Principe;2007
103493;Italy;90;20;1.4;28.0;Southern Italy;Pompeiano;;Sorrentino 2009 Fior di Ginestre Passito 500ml White (Pompeiano);2009;White Blend;Sorrentino;2009
103496;Italy;90;32;1.4;46.0;Southern Italy;Taurasi;;Terredora 2003 CampoRe Riserva  (Taurasi);2003;Aglianico;Terredora;2003
103532;Italy;91;46;1.3;60.0;Tuscany;Vino Nobile di Montepulciano;;Poliziano 2013 Asinone  (Vino Nobile di Montepulciano);2013;Red Blend;Poliziano;2013
103535;Italy;91;83;1.3;108.0;Tuscany;Brunello di Montalcino;;Sesti 2012  Brunello di Montalcino;2012;Sangiovese;Sesti;2012
103613;Italy;91;16;1.3;22.0;Southern Italy;Cacc’e Mmitte di Lucera;;Alberto Longo 2012 Red (Cacc’e Mmitte di Lucera);2012;Red Blend;Alberto Longo;2012
103657;Italy;93;134;1.3;175.0;Veneto;Amarone della Valpolicella Classico;;Masi 2006 Mazzano  (Amarone della Valpolicella Classico);2006;Red Blend;Masi;2006
103685;Italy;90;22;1.4;32.0;Northeastern Italy;Collio;;Raccaro 2014 Malvasia (Collio);2014;Malvasia;Raccaro;2014
103693;Italy;90;12;1.4;18.0;Northeastern Italy;Collio;;Tenuta La Ponca 2014 Friulano (Collio);2014;Friulano;Tenuta La Ponca;2014
103694;Italy;90;21;1.4;30.0;Northeastern Italy;Friuli Colli Orientali;;Torre Rosazza 2014 Pinot Bianco (Friuli Colli Orientali);2014;Pinot Bianco;Torre Rosazza;2014
103700;Italy;90;17;1.4;24.0;Northeastern Italy;Collio;;Zuani 2014 Vigne White (Collio);2014;White Blend;Zuani;2014
103720;Italy;91;15;1.3;20.0;Tuscany;Vino Nobile di Montepulciano;;Tenute del Cerro 2012  Vino Nobile di Montepulciano;2012;Red Blend;Tenute del Cerro;2012
103722;Italy;91;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Caparzo 2011  Brunello di Montalcino;2011;Sangiovese;Caparzo;2011
103723;Italy;91;38;1.3;50.0;Tuscany;Brunello di Montalcino;;Castelli Martinozzi 2011  Brunello di Montalcino;2011;Sangiovese;Castelli Martinozzi;2011
103738;Italy;90;40;1.4;56.0;Northeastern Italy;Alto Adige;;Andriano 2013 Tor di Lupo Riserva Lagrein (Alto Adige);2013;Lagrein;Andriano;2013
103743;Italy;90;16;1.4;23.0;Northeastern Italy;Alto Adige;;Cantina Produttori San Michele Appiano 2013 Pinot Nero (Alto Adige);2013;Pinot Nero;Cantina Produttori San Michele Appiano;2013
103746;Italy;90;139;1.4;195.0;Tuscany;Brunello di Montalcino;;Castiglion del Bosco 2011 Millecento Riserva  (Brunello di Montalcino);2011;Sangiovese;Castiglion del Bosco;2011
103752;Italy;90;71;1.4;100.0;Tuscany;Brunello di Montalcino;;Podere Le Ripi 2012 Lupi e Sirene  (Brunello di Montalcino);2012;Sangiovese;Podere Le Ripi;2012
103755;Italy;90;94;1.4;132.0;Tuscany;Brunello di Montalcino;;Sesti 2011 Phenomena Riserva  (Brunello di Montalcino);2011;Sangiovese;Sesti;2011
103902;Italy;91;46;1.3;60.0;Piedmont;Barbaresco;;Cascina delle Rose 2013 Rio Sordo  (Barbaresco);2013;Nebbiolo;Cascina delle Rose;2013
103912;Italy;91;26;1.3;35.0;Piedmont;Barbaresco;;Nada Giuseppe 2013 Casot  (Barbaresco);2013;Nebbiolo;Nada Giuseppe;2013
103913;Italy;91;50;1.3;66.0;Piedmont;Barolo;;Palladino 2012 Ornato  (Barolo);2012;Nebbiolo;Palladino;2012
104036;Italy;92;57;1.3;75.0;Piedmont;Barbaresco;;Michele Chiarlo 2013 Asili  (Barbaresco);2013;Nebbiolo;Michele Chiarlo;2013
104228;Italy;90;23;1.4;33.0;Tuscany;Chianti Classico;;Tenuta di Capraia 2011 Effe 55 Gran Selezione  (Chianti Classico);2011;Sangiovese;Tenuta di Capraia;2011
104230;Italy;90;26;1.4;37.0;Tuscany;Vin Santo del Chianti Rufina;;I Veroni 2007  Vin Santo del Chianti Rufina;2007;White Blend;I Veroni;2007
104245;Italy;90;46;1.4;65.0;Tuscany;Bolgheri;;Argentiera 2013  Bolgheri;2013;Red Blend;Argentiera;2013
104247;Italy;90;63;1.4;89.0;Tuscany;Vino Nobile di Montepulciano;;Avignonesi 2012 Grandi Annate  (Vino Nobile di Montepulciano);2012;Sangiovese;Avignonesi;2012
104250;Italy;90;35;1.4;50.0;Tuscany;Brunello di Montalcino;;Brunelli Martoccia 2012  Brunello di Montalcino;2012;Sangiovese;Brunelli Martoccia;2012
104252;Italy;90;50;1.4;70.0;Tuscany;Brunello di Montalcino;;Camigliano 2012 Paesaggio Inatteso  (Brunello di Montalcino);2012;Sangiovese;Camigliano;2012
104257;Italy;93;107;1.3;140.0;Tuscany;Brunello di Montalcino;;Tenuta di Sesta 2010 Riserva  (Brunello di Montalcino);2010;Sangiovese;Tenuta di Sesta;2010
104262;Italy;93;33;1.3;44.0;Tuscany;Toscana;;Marchesi de' Frescobaldi 2013 Montesodi Sangiovese (Toscana);2013;Sangiovese;Marchesi de' Frescobaldi;2013
104264;Italy;93;53;1.3;70.0;Tuscany;Toscana;;Mazzei 2012 Mix 36 Sangiovese (Toscana);2012;Sangiovese;Mazzei;2012
104276;Italy;93;35;1.3;46.0;Tuscany;Rosso di Montalcino;;Biondi Santi 2012  Rosso di Montalcino;2012;Sangiovese;Biondi Santi;2012
